,avg_weeks,target,std_weeks,distance,prcp_from,wspd_from,prcp_to,wspd_to,tavg_from,tavg_to,year,month,day,weekday,week,number_of_days
3125,13.037037037,11.5294384683,8.00231448001,2802.168082731425,0.0,5.0,0.0,12.2,19.6,19.2,2011,9,10,5,36,15227
3124,6.6,9.12038255916,5.38251136287,1092.4099523149664,0.0,12.2,0.0,5.4,16.9,24.2,2011,9,10,5,36,15227
3122,11.8846153846,10.9249033094,8.11086640539,4118.396447609655,0.0,11.5,0.0,10.4,17.5,24.3,2011,9,10,5,36,15227
3121,10.2,10.8376370626,6.99322980874,1154.4354791567973,0.0,5.0,0.0,10.4,19.6,24.3,2011,9,10,5,36,15227
8700,11.380952381,9.10630720364,9.22212660115,364.26621140416734,0.0,3.2,0.0,4.3,19.9,21.8,2011,9,10,5,36,15227
574,10.9545454545,9.9272845564,7.27341717507,1009.7230229928946,0.8,9.7,0.0,12.2,27.2,16.9,2011,9,10,5,36,15227
573,9.9,9.72572875347,6.73482700126,1694.934467213398,0.8,9.7,0.0,9.0,27.2,25.9,2011,9,10,5,36,15227
8630,12.0,10.8926550865,7.84080741184,1391.0394932855,0.0,5.7,0.0,5.0,17.8,19.6,2011,9,10,5,36,15227
8629,12.7307692308,10.4270551669,8.02774036604,2761.758288527489,0.0,10.1,0.0,5.0,21.2,19.6,2011,9,10,5,36,15227
8628,13.4444444444,11.9050851079,8.56797854866,2802.168082731425,0.0,12.2,0.0,5.0,19.2,19.6,2011,9,10,5,36,15227
3128,9.15789473684,10.016109713,5.92792972944,3434.6793173256915,0.0,11.5,0.0,3.2,17.5,19.9,2011,9,10,5,36,15227
2770,10.6956521739,10.5351999966,7.72501710859,1459.0567901596264,0.0,3.3,0.0,8.6,20.8,25.0,2011,9,11,6,36,15228
4033,12.56,10.55479712,8.17047530237,1511.2132640938614,0.0,5.6,0.0,10.1,27.3,20.9,2011,9,11,6,36,15228
5340,12.44,11.4467121486,8.02122185206,2431.752262455142,0.0,9.0,0.5,9.7,21.2,26.0,2011,9,11,6,36,15228
2771,10.0909090909,11.3346554333,7.39954368547,536.5409602455643,0.0,9.0,0.0,8.6,21.2,25.0,2011,9,11,6,36,15228
6376,13.5333333333,13.3446406227,8.74833317457,379.99144221706285,0.5,9.7,0.0,13.7,26.0,19.5,2011,9,11,6,36,15228
897,12.44,11.3044701957,7.98999374218,2431.752262455142,0.5,9.7,0.0,9.0,26.0,21.2,2011,9,11,6,36,15228
895,10.0,11.3516872938,7.33333333333,1031.6020226928815,0.0,13.0,0.0,9.0,20.5,27.5,2011,9,11,6,36,15228
896,12.0,10.7809465046,7.84080741184,1425.6593718549848,0.0,13.0,0.0,9.0,20.5,21.2,2011,9,11,6,36,15228
8379,9.64705882353,10.075862331,7.97606714232,874.9324434757018,0.0,4.3,0.0,10.1,22.4,20.9,2011,9,11,6,36,15228
900,12.2916666667,11.1267190211,8.12125052839,536.5409602455643,0.0,8.6,0.0,9.0,25.0,21.2,2011,9,11,6,36,15228
898,10.3684210526,10.8817805615,7.88254419106,376.72429941923696,3.8,4.1,0.0,9.0,20.5,21.2,2011,9,11,6,36,15228
899,10.0,11.3559210657,7.25718035236,1088.3080558905829,11.7,9.7,0.0,9.0,21.7,21.2,2011,9,11,6,36,15228
5339,9.55,10.9249033094,7.33753866662,1425.6593718549848,0.0,9.0,0.0,13.0,21.2,20.5,2011,9,11,6,36,15228
2769,9.45,10.0504881198,7.27992914945,957.776642713542,0.0,3.3,3.8,4.1,20.8,20.5,2011,9,11,6,36,15228
5341,12.8076923077,10.9566033772,8.14871391457,664.8419403440406,0.0,15.1,0.5,9.7,18.4,26.0,2011,9,11,6,36,15228
901,12.3703703704,12.6294956282,8.3165643246,1177.0302356818831,0.0,10.1,0.0,9.0,20.9,21.2,2011,9,11,6,36,15228
7122,11.9166666667,10.8320449272,7.66083584194,2215.3690739508866,0.0,13.7,0.0,8.6,19.5,28.6,2011,9,11,6,36,15228
7123,12.125,11.410102943,8.0774107991,3125.8186221876726,0.0,13.7,0.0,3.3,19.5,20.8,2011,9,11,6,36,15228
7124,9.23529411765,10.3196372412,7.17225044673,957.776642713542,3.8,4.1,0.0,3.3,20.5,20.8,2011,9,11,6,36,15228
7121,13.0769230769,11.3474438886,8.43290259364,1536.9095376097187,0.0,13.7,0.0,8.3,19.5,21.8,2011,9,11,6,36,15228
7606,10.4,10.6743474486,7.23587553354,2215.3690739508866,0.0,12.2,0.0,8.6,19.3,30.1,2011,9,12,0,37,15229
7350,11.6086956522,10.075862331,7.60226718836,1388.871587348477,0.0,7.5,0.5,7.6,28.2,22.1,2011,9,12,0,37,15229
6440,12.9285714286,12.9397323462,8.74294878397,379.99144221706285,0.0,8.3,0.0,12.2,26.6,19.3,2011,9,12,0,37,15229
6704,12.7307692308,12.6465080678,8.05758123661,1391.0394932855,0.0,8.0,0.0,17.6,20.9,23.7,2011,9,12,0,37,15229
6442,11.8260869565,10.9774413119,7.88930331014,2215.3690739508866,0.0,8.6,0.0,12.2,30.1,19.3,2011,9,12,0,37,15229
6703,12.8076923077,12.667557679,8.12905520104,2802.168082731425,0.0,12.2,0.0,17.6,19.3,23.7,2011,9,12,0,37,15229
6702,8.29411764706,11.1457495511,5.59871308742,1491.0953131260428,0.0,8.6,0.0,17.6,30.1,23.7,2011,9,12,0,37,15229
8233,8.35294117647,11.1074922966,5.7980727021,874.9324434757018,0.0,8.3,0.0,5.8,23.5,23.4,2011,9,12,0,37,15229
7608,6.84615384615,12.5797022557,7.36937529969,296.6953343179436,0.0,8.3,0.0,8.0,23.5,20.9,2011,9,12,0,37,15229
6705,11.2083333333,13.7499932234,7.95628909932,1177.0302356818831,0.0,8.3,0.0,17.6,23.5,23.7,2011,9,12,0,37,15229
6441,12.16,11.777989559,7.60306955556,1385.4629645185505,0.5,11.5,0.0,12.2,21.5,19.3,2011,9,12,0,37,15229
7741,8.82352941176,11.7678446069,6.27729334703,1198.955251895228,0.0,8.3,0.0,4.0,23.5,22.4,2011,9,12,0,37,15229
7742,10.4090909091,11.8668931435,7.79290942007,1521.1963320926723,0.0,8.0,0.0,4.0,20.9,22.4,2011,9,12,0,37,15229
3289,9.05555555556,11.8701058501,6.45775614119,1031.6020226928815,0.0,7.6,0.5,11.5,30.1,21.5,2011,9,12,0,37,15229
3288,8.84210526316,11.3727606904,6.93832478897,1925.9405745518982,0.0,4.0,0.5,11.5,22.4,21.5,2011,9,12,0,37,15229
3287,12.16,11.4865635742,7.60306955556,4118.396447609655,0.0,22.0,0.0,8.3,17.5,23.5,2011,9,12,0,37,15229
3286,8.23529411765,11.7197578535,5.44896104506,1198.955251895228,0.0,4.0,0.0,8.3,22.4,23.5,2011,9,12,0,37,15229
7607,10.9090909091,10.876319428,7.17076797979,4193.040474037383,0.0,12.2,0.0,8.0,19.3,20.9,2011,9,12,0,37,15229
7564,10.05,11.70227904,6.64494267529,2231.3448134878636,0.0,18.4,0.0,14.4,33.3,24.4,2011,9,13,1,37,15230
8129,11.7727272727,9.99867990621,8.40029374873,1388.871587348477,0.0,10.8,0.0,7.6,23.6,27.8,2011,9,13,1,37,15230
5514,9.55,10.4200832868,7.22914423122,1092.4099523149664,0.0,16.2,0.0,13.0,16.8,19.2,2011,9,13,1,37,15230
5515,13.5333333333,12.0649949959,8.74833317457,379.99144221706285,11.7,11.2,0.0,10.4,22.4,19.3,2011,9,13,1,37,15230
5516,11.9166666667,11.3516872938,7.71174523002,1385.4629645185505,0.0,13.0,0.0,10.4,19.2,19.3,2011,9,13,1,37,15230
5517,11.3181818182,10.8487712793,7.80345688743,4193.040474037383,0.0,8.9,0.0,10.4,21.7,19.3,2011,9,13,1,37,15230
6307,9.15,10.9826146183,6.78446367581,1459.0567901596264,0.0,2.5,0.0,16.2,22.6,16.8,2011,9,13,1,37,15230
7565,11.2105263158,11.3217786796,8.48907106139,874.9324434757018,0.0,4.7,0.0,14.4,23.6,24.4,2011,9,13,1,37,15230
5513,11.2380952381,10.1418860666,8.11729488133,1009.7230229928946,11.7,11.2,0.0,13.0,22.4,19.2,2011,9,13,1,37,15230
8127,11.4782608696,10.2134717492,7.55506792712,1511.2132640938614,0.0,14.4,0.0,7.6,24.4,27.8,2011,9,13,1,37,15230
8128,12.0,9.67434876136,8.49509662492,1521.7251135396325,0.0,16.9,0.0,7.6,22.7,27.8,2011,9,13,1,37,15230
4217,8.44444444444,11.3601452482,6.98925412348,1521.1963320926723,0.0,2.5,0.0,8.9,22.6,21.7,2011,9,13,1,37,15230
6826,9.94736842105,11.0634934492,7.10612946852,1521.1963320926723,0.0,8.9,0.0,2.5,21.7,22.6,2011,9,13,1,37,15230
4215,11.6818181818,9.88123343258,8.23110455839,1388.871587348477,0.0,7.6,0.0,10.8,27.8,23.6,2011,9,13,1,37,15230
4216,12.0454545455,12.2069184266,8.58834909978,1391.0394932855,0.0,14.0,0.0,8.9,20.0,21.7,2011,9,13,1,37,15230
6504,10.15,10.5741904569,6.78446367581,1694.934467213398,0.0,18.4,11.7,11.2,33.3,22.4,2011,9,13,1,37,15230
6503,11.7826086957,11.0436001858,7.9427297903,1009.7230229928946,0.0,13.0,11.7,11.2,19.2,22.4,2011,9,13,1,37,15230
4213,11.7916666667,12.0621013169,7.56409807645,2963.9779183721243,0.0,14.0,0.0,22.0,20.0,16.4,2011,9,13,1,37,15230
4214,10.3,12.0707689192,7.15321054161,1088.3080558905829,0.0,14.0,0.0,10.8,20.0,23.6,2011,9,13,1,37,15230
4218,10.6666666667,11.5332877489,8.15294966471,322.308613012642,0.0,14.4,0.0,8.9,24.4,21.7,2011,9,13,1,37,15230
8731,11.3181818182,11.4786611228,7.69901888392,874.9324434757018,0.0,14.4,0.0,4.0,25.9,24.2,2011,9,14,2,37,15231
935,9.44444444444,11.1171304357,7.20475514726,1031.6020226928815,14.2,13.7,0.0,14.0,12.2,30.3,2011,9,14,2,37,15231
5821,13.0689655172,13.3344215519,8.51859744694,3974.204435388782,0.0,10.8,0.0,16.2,18.9,23.5,2011,9,14,2,37,15231
1431,11.7083333333,11.3601452482,7.43949020382,1553.2513524704468,0.0,20.5,14.2,13.7,15.3,12.2,2011,9,14,2,37,15231
7914,9.31578947368,10.9355299806,6.12873588179,1768.376935293595,0.0,8.6,0.0,14.4,28.8,25.9,2011,9,14,2,37,15231
7913,10.25,10.9408206955,7.23205583351,1459.0567901596264,0.0,19.4,0.0,1.7,10.9,23.5,2011,9,14,2,37,15231
7915,9.73684210526,11.2782024973,8.66565446181,804.7565558911061,5.2,9.9,0.0,14.4,15.5,25.9,2011,9,14,2,37,15231
3375,10.4,11.3601452482,7.6185369503,1198.955251895228,0.0,1.7,0.0,14.4,23.5,25.9,2011,9,14,2,37,15231
936,11.9130434783,11.2604828794,8.31161861207,2352.0330372197063,0.0,20.5,0.0,14.0,15.3,30.3,2011,9,14,2,37,15231
8732,10.1363636364,10.8264359734,7.09993597922,1768.376935293595,0.0,14.4,0.0,8.6,25.9,28.8,2011,9,14,2,37,15231
8524,12.3703703704,11.1739361192,8.41312229678,2431.752262455142,6.4,11.2,2.0,11.9,20.8,12.9,2011,9,14,2,37,15231
8525,10.25,12.2095960663,7.21019015736,1088.3080558905829,0.0,10.8,2.0,11.9,24.8,12.9,2011,9,14,2,37,15231
5820,11.84,11.1362585598,8.10185164021,1536.9095376097187,0.0,10.8,0.0,4.3,18.9,16.8,2011,9,14,2,37,15231
7912,10.9565217391,10.9408206955,8.09869945154,959.3908039408326,0.0,8.6,0.0,1.7,28.8,23.5,2011,9,14,2,37,15231
1432,11.8695652174,11.317466595,8.14250546557,1385.4629645185505,0.0,10.8,14.2,13.7,18.9,12.2,2011,9,14,2,37,15231
2582,12.125,11.5562180675,7.96357195364,1425.6593718549848,0.0,13.7,0.0,16.6,10.3,12.2,2011,9,15,3,37,15232
2581,9.64705882353,11.7197578535,7.55762178591,376.72429941923696,0.0,13.7,0.0,14.3,10.3,11.0,2011,9,15,3,37,15232
2586,9.95238095238,11.410102943,7.59918542001,2509.263091667265,0.0,20.2,1.0,12.6,22.0,21.3,2011,9,15,3,37,15232
2585,12.5,12.1219452455,8.39254327416,4341.235523813961,0.0,20.9,1.0,12.6,15.8,21.3,2011,9,15,3,37,15232
2584,12.0740740741,12.6316306894,7.94173942353,1391.0394932855,0.0,13.7,1.0,12.6,10.3,21.3,2011,9,15,3,37,15232
2583,9.44444444444,11.3217786796,6.78425705519,1092.4099523149664,0.0,5.4,0.0,16.6,9.0,12.2,2011,9,15,3,37,15232
2587,9.05555555556,13.8580885538,7.48702581507,296.6953343179436,1.3,16.6,1.0,12.6,20.6,21.3,2011,9,15,3,37,15232
8239,12.3913043478,12.267551954,8.75805670867,1088.3080558905829,4.6,16.2,0.0,13.7,19.7,10.3,2011,9,15,3,37,15232
7892,12.0869565217,11.053573342,9.45762339683,959.3908039408326,0.0,7.9,0.0,10.4,28.7,21.8,2011,9,15,3,37,15232
4462,13.5333333333,13.007234075,8.74833317457,543.1729331167514,0.0,10.8,0.0,20.9,18.9,15.8,2011,9,15,3,37,15232
8206,10.2380952381,11.9517508226,6.53379493024,2231.3448134878636,0.0,20.2,1.3,16.6,22.0,20.6,2011,9,15,3,37,15232
4461,11.5,11.2425932865,7.07106781187,1553.2513524704468,0.0,16.6,0.0,20.9,12.2,15.8,2011,9,15,3,37,15232
7266,7.13333333333,11.9238917455,4.68838483712,450.14670855770964,1.0,12.6,4.6,16.2,21.3,19.7,2011,9,15,3,37,15232
4464,14.0322580645,13.6402216181,9.03874574989,3974.204435388782,0.3,20.9,0.0,10.8,20.4,18.9,2011,9,15,3,37,15232
8235,10.8181818182,14.2242771671,6.93257571618,1177.0302356818831,1.3,16.6,0.0,13.7,20.6,10.3,2011,9,15,3,37,15232
4803,11.52,11.4865635742,7.96408605344,1536.9095376097187,0.0,10.8,0.0,13.3,18.9,15.5,2011,9,15,3,37,15232
4463,13.3076923077,11.5255812265,8.6983641256,1385.4629645185505,0.0,16.6,0.0,10.8,12.2,18.9,2011,9,15,3,37,15232
8644,13.5555555556,10.528621592,8.59487026498,1388.871587348477,4.6,16.2,0.0,5.6,19.7,27.4,2011,9,15,3,37,15232
8236,11.3043478261,11.7127859734,7.33258470248,2431.752262455142,0.0,8.6,0.0,13.7,23.9,10.3,2011,9,15,3,37,15232
8237,11.6956521739,12.6717392407,7.8185954482,1154.4354791567973,1.3,16.6,0.0,13.7,20.6,10.3,2011,9,15,3,37,15232
7893,12.8846153846,10.5933842018,8.27684443772,1757.111034421543,0.0,7.9,0.3,20.9,28.7,20.4,2011,9,15,3,37,15232
8238,10.3,12.0151812131,7.22641353865,1491.0953131260428,0.0,11.5,0.0,13.7,29.8,10.3,2011,9,15,3,37,15232
1023,9.78947368421,12.1934722562,6.9488524022,1174.5829287181548,0.0,12.1,16.5,14.4,18.0,24.0,2011,9,16,4,37,15233
1024,8.52631578947,11.8572216832,6.21260744197,2231.3448134878636,0.0,14.8,16.5,14.4,15.3,24.0,2011,9,16,4,37,15233
2342,11.2,11.3516872938,7.60482303103,968.4139471761521,0.0,9.4,0.0,11.2,15.4,30.9,2011,9,16,4,37,15233
2341,13.0769230769,10.8653489507,8.56468599272,2313.1821871777165,0.0,5.4,0.0,11.2,11.8,30.9,2011,9,16,4,37,15233
7052,11.0909090909,11.4627550497,7.53979342214,1093.0584882782769,0.0,18.0,0.0,6.8,15.4,13.5,2011,9,16,4,37,15233
6913,10.0,11.422386033,7.37111479583,2092.855649299586,16.5,14.4,0.0,9.4,24.0,14.5,2011,9,16,4,37,15233
8857,14.0,11.1314948899,8.51469318296,1757.111034421543,0.0,15.1,0.0,9.7,14.9,28.5,2011,9,16,4,37,15233
3631,10.6666666667,12.4643061279,7.26177205187,1391.0394932855,0.0,10.0,0.0,5.4,12.2,11.8,2011,9,16,4,37,15233
3630,11.0869565217,13.0571533422,6.94074297489,1290.7817443101533,16.5,14.4,0.0,5.4,24.0,11.8,2011,9,16,4,37,15233
3629,13.1034482759,11.7301670476,8.58297662147,2431.752262455142,0.0,18.4,0.0,5.4,27.3,11.8,2011,9,16,4,37,15233
1025,10.05,11.2649285925,8.47581699214,1198.955251895228,0.0,12.1,0.0,14.8,18.0,15.3,2011,9,16,4,37,15233
3628,13.5,12.6528479348,8.2259751195,2802.168082731425,0.0,10.1,0.0,5.4,18.4,11.8,2011,9,16,4,37,15233
6047,10.05,11.0684337852,6.68442809426,1092.4099523149664,0.0,14.0,0.0,9.4,11.5,15.4,2011,9,16,4,37,15233
3627,11.5,10.9408206955,7.90268188354,2215.3690739508866,0.0,10.1,0.0,16.9,18.4,26.2,2011,9,16,4,37,15233
6914,10.4782608696,11.3346554333,7.59706621136,2509.263091667265,16.5,14.4,0.0,10.0,24.0,12.2,2011,9,16,4,37,15233
1026,13.5714285714,11.3044701957,8.34633905742,3941.0235676343978,0.0,10.1,0.0,14.8,18.4,15.3,2011,9,16,4,37,15233
6048,11.2272727273,10.9302242139,7.59029341413,1459.0567901596264,0.0,14.0,0.0,12.1,11.5,18.0,2011,9,16,4,37,15233
1028,11.2,11.4627550497,7.5718777944,3125.8186221876726,0.0,12.1,0.0,10.1,18.0,18.4,2011,9,16,4,37,15233
1027,14.0,11.0634934492,7.93725393319,1511.2132640938614,0.0,5.3,0.0,14.8,28.0,15.3,2011,9,16,4,37,15233
1030,13.0740740741,12.3312962231,8.99968343856,1983.2728516097663,16.5,14.4,0.0,10.1,24.0,18.4,2011,9,16,4,37,15233
8765,12.1304347826,10.9722536152,8.30828911294,1511.2132640938614,0.0,14.8,0.0,5.3,15.3,28.0,2011,9,16,4,37,15233
8304,10.25,10.7284085021,6.91965164928,1768.376935293595,0.0,9.7,0.0,14.8,28.5,15.3,2011,9,16,4,37,15233
1029,14.0322580645,12.6507370395,9.03874574989,379.99144221706285,0.0,18.4,0.0,10.1,27.3,18.4,2011,9,16,4,37,15233
2430,12.2083333333,10.0074151716,8.18789757304,2313.1821871777165,0.0,8.3,0.0,14.4,30.8,15.5,2011,9,17,5,37,15234
2191,13.2962962963,10.528621592,8.40244842895,664.8419403440406,0.0,13.3,0.0,15.1,15.9,27.9,2011,9,17,5,37,15234
2190,13.1851851852,10.55479712,8.23237995795,2431.752262455142,0.0,14.4,0.0,15.1,15.5,27.9,2011,9,17,5,37,15234
2189,8.0625,9.59995239987,5.6505899397,376.72429941923696,0.0,14.4,0.0,11.6,15.5,14.2,2011,9,17,5,37,15234
2188,11.8095238095,9.10630720364,8.57682369889,968.4139471761521,0.5,10.1,0.0,8.3,16.0,30.8,2011,9,17,5,37,15234
2187,12.1666666667,9.86248979987,7.98730877388,2313.1821871777165,0.0,14.4,0.0,8.3,15.5,30.8,2011,9,17,5,37,15234
5237,9.83333333333,9.78557268213,7.47741698088,1031.6020226928815,0.0,15.8,0.5,10.1,25.9,16.0,2011,9,17,5,37,15234
6299,10.5238095238,9.41785902135,6.87472943191,364.26621140416734,0.0,8.9,0.0,13.7,18.7,14.5,2011,9,17,5,37,15234
4773,7.6,9.39379448417,5.32916503779,1198.955251895228,0.0,13.7,0.0,8.9,15.0,18.7,2011,9,17,5,37,15234
4771,13.0769230769,10.6249412281,8.4802031906,4341.235523813961,0.0,4.0,0.0,13.3,11.2,15.9,2011,9,17,5,37,15234
536,12.1666666667,10.4060608467,7.87768817703,1694.934467213398,0.0,15.1,0.0,15.8,27.9,25.9,2011,9,17,5,37,15234
6298,11.0454545455,10.2673098395,7.45447946333,1459.0567901596264,0.0,8.9,0.0,18.4,18.7,13.7,2011,9,17,5,37,15234
2426,10.6,9.88123343258,7.49315477093,1645.71739858322,0.5,10.1,5.1,13.7,16.0,13.1,2011,9,17,5,37,15234
2427,13.3076923077,9.9272845564,8.79895098643,1425.6593718549848,0.5,10.1,0.0,14.4,16.0,15.5,2011,9,17,5,37,15234
2428,10.4285714286,10.9980489885,6.96829554892,1391.0394932855,0.0,4.0,0.0,14.4,11.2,15.5,2011,9,17,5,37,15234
2429,12.0,11.4627550497,7.92354773417,2963.9779183721243,0.0,13.3,0.0,14.4,15.9,15.5,2011,9,17,5,37,15234
4772,12.0416666667,9.98990353351,7.74304269296,2352.0330372197063,0.0,15.8,0.0,13.3,25.9,15.9,2011,9,17,5,37,15234
4770,11.8333333333,10.4683478299,7.60815733085,4118.396447609655,0.0,13.7,0.0,13.3,15.0,15.9,2011,9,17,5,37,15234
5238,10.7826086957,11.0335734103,7.90831853027,1983.2728516097663,0.0,15.8,0.0,12.6,25.9,18.7,2011,9,17,5,37,15234
5093,3.11111111111,8.94403309511,2.57120810342,296.6953343179436,0.0,4.0,0.0,13.7,11.2,15.0,2011,9,17,5,37,15234
6405,13.6785714286,11.3935986251,8.51166333324,2431.752262455142,0.0,8.6,10.9,15.5,27.7,15.2,2011,9,18,6,37,15235
8568,13.1428571429,11.9700949943,9.06239395121,650.7999347470229,0.0,11.2,3.3,13.0,19.5,26.1,2011,9,18,6,37,15235
6092,11.44,10.5806103453,7.8213383339,1092.4099523149664,5.1,10.8,0.0,8.3,14.2,16.0,2011,9,18,6,37,15235
7676,10.619047619,9.91816485237,7.42614429214,364.26621140416734,0.0,11.2,0.0,11.2,16.3,19.5,2011,9,18,6,37,15235
7675,9.66666666667,10.9195671805,7.13675930191,3434.6793173256915,0.0,13.0,0.0,11.2,17.9,19.5,2011,9,18,6,37,15235
6404,13.5666666667,12.9648865431,8.80706351834,4151.777426513749,0.0,13.0,0.0,15.5,17.9,15.7,2011,9,18,6,37,15235
4113,14.5,11.4865635742,8.80340843083,3609.302980543453,0.0,15.5,0.0,8.6,15.7,27.7,2011,9,18,6,37,15235
6403,13.3448275862,11.6668221592,8.84095931313,3609.302980543453,0.0,8.6,0.0,15.5,27.7,15.7,2011,9,18,6,37,15235
4109,12.8461538462,12.1163278444,8.17162068475,2963.9779183721243,10.9,15.5,0.0,13.0,15.2,17.9,2011,9,18,6,37,15235
4110,12.5555555556,11.70227904,8.64840284647,4118.396447609655,0.0,16.6,0.0,13.0,16.1,17.9,2011,9,18,6,37,15235
6406,9.85714285714,11.4142063017,7.5517263873,976.059253098802,0.0,11.2,10.9,15.5,19.5,15.2,2011,9,18,6,37,15235
6409,8.84210526316,10.5677483926,6.97027942924,376.72429941923696,0.3,12.8,10.9,15.5,15.5,15.2,2011,9,18,6,37,15235
4112,12.0740740741,11.4627550497,7.94173942353,2431.752262455142,10.9,15.5,0.0,8.6,15.2,27.7,2011,9,18,6,37,15235
4111,11.6086956522,11.567578361,7.8261747909,1088.3080558905829,10.9,15.5,0.0,15.5,15.2,16.3,2011,9,18,6,37,15235
6408,10.652173913,12.053393243,7.61343725774,1391.0394932855,0.0,16.2,10.9,15.5,12.2,15.2,2011,9,18,6,37,15235
6407,13.4444444444,12.5464970624,8.58143494067,2802.168082731425,0.0,10.4,10.9,15.5,18.1,15.2,2011,9,18,6,37,15235
7985,8.625,10.55479712,6.70198975429,874.9324434757018,0.0,11.2,0.0,16.6,16.3,16.1,2011,9,18,6,37,15235
6402,14.0322580645,13.4397189322,9.03874574989,379.99144221706285,0.0,8.6,0.0,10.4,27.7,18.1,2011,9,18,6,37,15235
7677,12.0,11.0929410466,8.19645156039,650.7999347470229,3.3,13.0,0.0,11.2,26.1,19.5,2011,9,18,6,37,15235
1481,12.6923076923,11.4786611228,7.9285268784,4118.396447609655,0.0,13.7,0.0,11.2,20.0,16.3,2011,9,19,0,38,15236
6519,11.0,11.9517508226,8.1408063036,3125.8186221876726,0.0,12.3,0.0,12.2,20.6,17.3,2011,9,19,0,38,15236
6520,12.84,11.5938196589,8.3,3941.0235676343978,0.0,11.2,0.0,12.2,16.3,17.3,2011,9,19,0,38,15236
1811,13.0740740741,11.8279026832,8.06190436524,1093.0584882782769,0.3,11.5,0.0,13.7,16.1,20.0,2011,9,19,0,38,15236
8064,8.63157894737,13.3300247504,6.70994722877,1224.5071161271671,0.0,11.2,0.0,12.3,16.3,20.6,2011,9,19,0,38,15236
6140,11.25,12.8846601628,8.17339267539,536.5409602455643,6.1,9.4,0.0,6.5,17.4,16.1,2011,9,19,0,38,15236
1810,14.0322580645,12.8508189484,9.03874574989,543.1729331167514,0.0,12.2,0.0,13.7,17.3,20.0,2011,9,19,0,38,15236
7386,13.0833333333,11.2515595334,9.10287420767,1009.7230229928946,0.0,15.8,0.0,9.4,20.1,29.0,2011,9,19,0,38,15236
6630,13.2962962963,11.3217786796,8.42986821147,1511.2132640938614,0.0,11.2,0.0,9.2,16.3,26.8,2011,9,19,0,38,15236
1483,10.9545454545,11.6049538756,7.31259365574,1093.0584882782769,0.0,13.7,0.3,11.5,20.0,16.1,2011,9,19,0,38,15236
1812,11.8636363636,11.1457495511,8.08464420129,4193.040474037383,0.0,12.2,0.0,3.6,17.3,11.7,2011,9,19,0,38,15236
1813,8.58823529412,12.0678841921,6.07308430216,450.14670855770964,0.0,7.9,0.0,3.6,16.5,11.7,2011,9,19,0,38,15236
4985,11.8181818182,12.9324826742,8.16867631427,1290.7817443101533,0.0,16.6,6.1,9.4,24.9,17.4,2011,9,19,0,38,15236
4984,9.17647058824,11.4345887532,6.82124708281,1491.0953131260428,10.4,7.2,6.1,9.4,25.0,17.4,2011,9,19,0,38,15236
4983,10.6818181818,11.5562180675,6.82004303601,2761.758288527489,0.3,11.5,6.1,9.4,16.1,17.4,2011,9,19,0,38,15236
1480,12.3461538462,12.1988623633,8.67613880798,1983.2728516097663,0.0,12.2,0.0,16.6,17.3,24.9,2011,9,19,0,38,15236
8272,10.5454545455,11.2913825928,7.66393702583,1768.376935293595,3.3,12.6,0.0,11.2,28.9,16.3,2011,9,19,0,38,15236
1482,12.4583333333,11.1971038178,8.33003557937,1553.2513524704468,0.0,13.7,0.0,15.8,20.0,20.1,2011,9,19,0,38,15236
1479,10.4285714286,11.4059905361,6.76440262382,2352.0330372197063,0.0,13.7,0.0,16.6,20.0,24.9,2011,9,19,0,38,15236
7302,9.41176470588,10.9566033772,6.88348406994,804.7565558911061,0.6,7.3,1.0,10.4,17.2,18.6,2011,9,20,1,38,15237
7301,8.47058823529,11.7232340442,5.91732252648,2231.3448134878636,0.0,5.8,1.0,10.4,24.4,18.6,2011,9,20,1,38,15237
7954,8.31578947368,10.8653489507,6.0374077548,1459.0567901596264,1.0,23.4,1.5,10.8,17.2,21.2,2011,9,20,1,38,15237
7955,6.5,10.3848274968,4.18330013267,957.776642713542,0.6,7.3,1.5,10.8,17.2,21.2,2011,9,20,1,38,15237
4371,11.7619047619,10.7693986302,8.50825929262,2313.1821871777165,0.0,6.8,0.0,11.9,31.8,16.7,2011,9,20,1,38,15237
4034,13.0,10.4478157793,8.75595035771,1511.2132640938614,0.0,8.9,1.0,10.4,27.4,18.6,2011,9,20,1,38,15237
4370,13.75,10.6311890589,8.61361970628,2431.752262455142,0.0,8.3,0.0,11.9,30.2,16.7,2011,9,20,1,38,15237
4369,12.6785714286,12.7693829534,8.41538965638,4151.777426513749,0.8,13.0,0.0,14.0,18.4,19.4,2011,9,20,1,38,15237
4368,12.9615384615,10.9195671805,8.32577092758,664.8419403440406,0.0,8.3,0.0,14.0,30.2,19.4,2011,9,20,1,38,15237
2053,10.5714285714,11.4667443042,7.13842719772,2231.3448134878636,1.0,10.4,0.0,5.8,18.6,24.4,2011,9,20,1,38,15237
6799,10.6956521739,11.0285397345,7.67187770431,1536.9095376097187,0.0,5.4,0.0,10.8,16.7,17.1,2011,9,20,1,38,15237
6800,12.0434782609,11.0485934305,7.91706018022,4193.040474037383,2.6,4.4,0.0,10.8,14.7,17.1,2011,9,20,1,38,15237
8486,13.3448275862,13.3108512444,8.87724161658,3974.204435388782,0.0,10.8,0.8,13.0,17.1,18.4,2011,9,20,1,38,15237
